Time, X, Y, Z, Rotation, isSick
65,70.58636,3.925943,49.24117,63.35619,0
65.5,71.39081,3.938065,50.26738,63.35619,0
66,71.38345,3.986494,51.72056,63.35619,0
66.5,72.79122,3.907817,51.76419,63.35619,0
67,74.12511,3.788273,52.41951,63.35619,0
67.5,75.43238,3.648029,53.15609,63.35619,0
73.5,78.43658,2.722165,57.05301,63.35619,-1
74,78.50844,2.659281,57.3028,63.35619,-1
74.5,78.51392,2.421426,58.80388,63.35619,-1
75,78.51787,2.160971,60.30653,63.35619,-1
75.5,78.07785,1.970946,61.67133,55.5745,-1
76,78.87992,1.592301,62.80567,63.38602,-1
76.5,79.00999,1.259762,64.30141,63.38602,-1
77,79.28152,1.023123,65.77381,63.38602,-1
77.5,79.31125,0.8117937,67.19369,63.38602,-1
78,80.05324,0.6825848,68.19859,78.40739,-1
78.5,80.75325,0.6671937,69.38927,83.42249,-1
79,81.5992,0.7632548,70.62598,83.42249,-1
79.5,82.60706,0.9641937,71.74063,83.42249,-1
80,83.60009,1.248174,72.86935,83.42249,-1
80.5,84.66261,1.582378,73.93161,83.42249,-1
81,85.79024,2.052784,74.92446,83.42249,-1
81.5,86.91042,2.609214,75.92753,83.42249,-1
82,88.03133,3.260386,76.93047,83.42249,-1
82.5,89.21658,4.011678,77.85588,83.42249,-1
83,90.45278,4.832604,78.7114,83.42249,-1
83.5,91.61401,5.71703,79.66284,83.42249,-1
84,92.31998,6.297916,80.27876,83.42249,-1
84.5,93.44643,7.200758,81.04472,83.42249,-1
85,94.69148,8.164293,81.88638,83.42249,-1
85.5,95.91812,9.195051,82.7575,83.42249,-1
86,97.07963,10.23816,83.71387,83.42249,-1
86.5,97.94606,11.21989,84.91608,83.42249,-1
87,97.70284,11.63262,86.37994,83.42249,-1
87.5,98.00633,12.35695,87.79848,83.42249,-1
88,98.64185,13.27281,89.09898,83.42249,-1
88.5,99.2095,14.12029,90.29748,83.42249,-1
89,97.87138,13.42714,90.91106,83.42249,-1
89.5,96.38983,12.35561,91.14755,83.42249,-1
90,94.90173,11.21526,91.15446,63.37601,-1
90.5,93.63419,10.54456,91.9564,63.37601,-1
91,92.42045,9.747129,92.84738,63.37601,-1
91.5,91.18581,8.77431,93.69965,63.37601,-1
92,89.89613,7.957768,94.46985,63.37601,-1
92.5,88.70397,7.243627,95.32288,63.37601,-1
93,87.29674,6.227781,95.84426,63.37601,-1
93.5,86.56382,5.483996,97.11504,63.37601,-1
94,85.14157,4.579306,97.51605,63.37601,-1
94.5,83.96774,3.551427,98.4181,63.37601,-1
95,83.12487,3.075225,99.61618,63.37601,-1
95.5,82.10213,2.476475,100.6915,63.37601,-1
96,81.10888,2.012101,101.7999,63.37601,-1
