Time, X, Y, Z, Rotation, isSick
16.51125,0.6941771,-1.192093E-07,-0.5108715,302.5064,0
17.00301,0.6941771,-1.192093E-07,-0.5108715,302.5064,0
17.5001,1.42928,0,-0.2511841,302.5064,0
18.01487,2.871001,0,0.2065152,326.791,0
18.51738,3.811635,-1.192093E-07,0.4705827,333.0785,0
19.00315,4.302942,-1.192093E-07,0.06443362,346.4643,0
19.52,5.755628,-5.960464E-08,0.1738776,346.4643,0
20.01804,7.361896,-5.960464E-08,0.5338835,328.8425,0
20.5197,7.757447,-5.960464E-08,1.817857,313.7697,0
21.02,8.126726,-5.960464E-08,2.859018,342.3283,0
21.52,9.090011,0,3.357855,10.12091,0
22.00385,9.915067,-5.960464E-08,2.453418,10.12091,0
22.51038,9.71214,-1.192093E-07,1.819536,33.83017,0
23.00478,9.464544,-1.192093E-07,1.79778,63.49285,0
23.52,9.478419,-5.960464E-08,1.034743,68.35679,0
24.00045,10.51647,-5.960464E-08,-0.01478273,68.35679,0
24.50347,10.03457,-5.960464E-08,0.766174,54.93826,0
25.02,11.4406,-5.960464E-08,0.9371489,54.93826,0
25.51515,12.15935,-1.192093E-07,0.9627579,67.52193,0
26.02,12.78394,0,1.603556,83.70398,0
26.50576,13.40761,-1.192093E-07,0.8044573,75.70862,0
27.02,14.21787,-5.960464E-08,0.5046867,49.84453,0
27.52,15.70575,0,-0.1063924,38.10373,0
28.02,17.4355,-5.960464E-08,-0.03748116,10.37869,0
28.51139,17.48163,0,0.2694471,21.72014,0
29.00021,17.84307,-1.192093E-07,1.296799,51.0475,0
29.50947,18.81089,0,0.7585389,81.6015,0
30.00622,19.62203,0,-0.1432703,73.74632,0
30.52,21.24007,-1.192093E-07,-0.4485899,53.67612,0
31.01562,22.76723,-5.960464E-08,-0.7627621,53.67612,0
31.51789,24.25569,-5.960464E-08,-0.9849801,53.67612,0
32.02,25.66905,-5.960464E-08,-1.112483,53.67612,0
32.52,26.77513,-0.0001593232,-1.214546,53.67612,0
33.02,26.77513,-0.0001714826,-1.214546,53.67612,0
33.52,26.77513,-0.0003669262,-1.214546,53.67612,0
34.02,26.77513,-0.0009704828,-1.214546,53.67612,0
34.51436,26.77513,-0.0009704828,-1.214546,53.67612,0
35.02,26.77513,-0.0009704828,-1.214546,53.67612,0
35.50766,27.05929,-5.960464E-08,-1.186347,53.67612,0
36.02,28.29857,-5.960464E-08,-0.4201058,53.67612,0
36.50999,29.77131,0,-0.5313433,53.67612,0
37.00294,30.51971,-5.960464E-08,-0.8502396,53.67612,0
37.5051,32.02471,-5.960464E-08,-0.7849454,53.67612,0
38.01847,33.6127,0,-0.5537719,47.37381,0
38.50952,35.09725,0,-0.3594725,42.49083,0
39.02,36.5397,0,-0.750698,37.35233,0
39.50794,38.22861,-5.960464E-08,-0.6653927,21.27618,0
40.00979,39.82699,0,-0.03860292,355.542,0
40.50866,40.81069,-1.192093E-07,1.43272,325.6105,0
41.02,40.53961,0,3.1558,296.3473,0
41.52,39.75941,0,3.647357,292.7846,0
42.00012,38.82754,-5.960464E-08,3.637329,322.8869,0
42.50177,38.24505,0,4.841718,342.9272,0
43.02,37.96225,-5.960464E-08,6.058246,12.50916,0
43.5172,38.4396,0,7.123217,43.84947,0
44.01936,38.94905,0,7.071372,73.97749,0
44.52,40.0383,-5.960464E-08,6.608605,86.10294,0
45.02,40.44934,0,6.466931,114.4432,0
45.51604,41.47459,5.960464E-08,5.300771,114.4432,0
46.00967,41.576,-5.960464E-08,3.779835,105.9474,0
46.50837,41.68147,-4.011393E-05,2.168509,88.26698,0
47.02,41.9698,0,0.6585587,72.02228,0
47.51404,43.40518,0,-0.3552271,40.82303,0
48.02,45.10537,0,-0.07847375,11.85202,0
48.51616,45.79601,-5.960464E-08,1.211346,343.0768,0
49.02,45.7156,0,2.486864,1.561723,0
49.50388,45.84965,0,3.795427,31.86774,0
50.01987,46.4082,0,4.963871,62.8254,0
50.52,47.19683,0,5.13997,91.4325,0
51.02,47.19695,-1.788139E-07,3.731478,102.9795,0
51.50196,47.83387,-5.960464E-08,2.270467,93.94775,0
52.0188,48.1247,0,0.6668859,80.90807,0
52.50611,49.46613,0,-0.376321,51.66953,0
53.02,51.15559,0,-0.07845891,22.44304,0
53.52,51.64151,-1.788139E-07,1.213016,352.0448,0
54.01544,50.38592,0,1.909113,7.072105,0
54.50404,50.08301,0,3.323766,7.830558,0
55.00443,50.17688,-1.019239E-05,3.578497,2.743181,0
55.52,50.17688,-1.019239E-05,3.578497,2.743181,0
56.01847,50.17688,-1.019239E-05,3.578497,2.743181,0
56.51039,50.17688,-1.019239E-05,3.578497,2.743181,0
57.00572,50.17688,-1.019239E-05,3.578497,2.743181,0
57.50105,50.11469,0.3,3.977431,2.743181,0
58.02,49.61945,0.7746686,5.3747,2.743181,0
58.51066,48.93509,-5.960464E-08,6.74738,2.743181,0
59.01201,48.72676,0,7.987631,16.07067,0
59.51366,49.04698,-5.960464E-08,9.308628,27.72224,0
60.01556,50.30108,-1.192093E-07,9.568178,42.22542,0
60.51223,51.78892,0,9.490989,42.22542,0
61.02,53.23496,0,9.329062,42.22542,0
61.51579,54.66421,-5.960464E-08,8.849433,47.13206,0
62.00272,54.91587,-1.192093E-07,8.744873,54.46761,0
62.5189,55.93443,-1.192093E-07,8.507111,54.46761,0
63.00573,55.99334,-5.960464E-08,8.058581,54.46761,0
63.52,55.90156,-5.960464E-08,6.758924,60.75835,0
64.00919,55.63865,-1.192093E-07,6.820117,91.69432,0
64.50048,55.38229,0,7.000682,121.1698,0
65.0107,53.82046,0,7.138064,129.3564,0
65.52,52.45708,0,6.932569,111.7016,0
66.01421,52.45348,0,5.589142,93.32838,0
66.50587,52.60332,0,4.34148,83.37807,0
67.02,53.64711,5.960464E-08,3.842772,105.6289,0
67.51591,54.17123,-5.960464E-08,2.20059,84.76627,0
68.00376,54.08508,-5.960464E-08,0.7184086,78.28528,0
68.52,55.01578,-5.960464E-08,-0.6051729,48.89637,0
69.01031,56.51925,-5.960464E-08,-0.9634092,47.66167,0
69.50983,57.38307,-5.960464E-08,-0.7799692,47.66167,0
70.0018,57.38307,-1.192093E-07,-0.7799692,47.66167,0
70.52,57.38307,-1.192093E-07,-0.7799692,47.66167,0
71.00653,57.38307,-1.192093E-07,-0.7799692,47.66167,0
71.51384,57.38307,-1.192093E-07,-0.7799692,47.66167,0
72.02,57.38307,-1.192093E-07,-0.7799692,47.66167,0
72.51644,57.38307,-1.192093E-07,-0.7799692,47.66167,0
73.01566,57.54755,-5.960464E-08,-0.6636573,47.66167,0
73.50704,58.81139,0,0.04534787,47.66167,0
74.02,60.19004,0,-0.337801,47.66167,0
74.50914,61.47845,-5.960464E-08,-1.158281,47.66167,0
75.02,62.85588,-5.960464E-08,-1.335275,47.66167,0
75.50735,64.00046,-5.960464E-08,-0.9864166,47.66167,0
76.01099,65.21765,-5.960464E-08,-0.6367213,47.66167,0
78.51659,72.79668,-5.960464E-08,-0.3361548,37.87344,0
79.00127,74.27772,0,-0.3380094,34.65495,0
79.50074,75.77464,-5.960464E-08,-0.7411869,27.44107,0
80.00782,77.26128,0,-0.8657892,24.9315,0
80.51505,78.8562,0,-0.2706779,4.236665,0
81.00964,80.08892,0,0.8530796,334.5615,0
81.5118,78.7942,0.003079951,1.569571,329.4405,0
