Time, X, Y, Z, Rotation, isSick
34.02,1.787739,-1.192093E-07,1.152915,14.80957,0
34.5039,1.787739,-1.192093E-07,1.152915,14.80957,0
35.02,1.787739,-1.192093E-07,1.152915,14.80957,0
35.52,1.145022,-5.960464E-08,1.435024,358.1038,0
36.00946,0.3941061,0,1.963158,2.507697,0
36.51238,0.4538316,0,2.452166,31.81229,0
37.01331,0.229231,-5.960464E-08,2.590996,34.74152,0
37.51574,0.09914076,-5.960464E-08,2.978528,56.78475,0
38.01637,-0.3912169,-5.960464E-08,3.854037,57.57316,0
38.51437,-0.6144411,-1.192093E-07,5.130686,47.09324,0
39.00284,-0.5898199,0,5.661907,47.09324,0
39.50663,-0.3133563,0,7.145059,47.09324,0
40.00705,-0.623584,-5.960464E-08,8.601789,47.09324,0
40.50978,-0.4780229,5.960464E-08,10.09941,47.09324,0
41.01261,-0.4119291,0,11.6045,47.09324,0
41.51358,-0.240178,-5.960464E-08,13.09723,47.09324,0
42.01607,-0.1342327,-5.960464E-08,14.60024,47.09324,0
42.51507,0.01842103,0,16.06243,47.09324,0
43.01631,0.494099,-5.960464E-08,17.45689,47.09324,0
43.51979,0.1444483,-5.960464E-08,18.84458,73.48525,0
44.00868,-0.5130802,0,19.82561,77.84731,0
44.50672,-0.3033683,-5.960464E-08,21.08114,77.84731,0
45.00556,1.037955,-5.960464E-08,21.61503,71.38013,0
45.50589,2.328013,-5.960464E-08,21.9897,44.29455,0
46.00683,2.757505,-1.192093E-07,21.79455,44.29455,0
46.50942,3.611768,-5.960464E-08,22.24104,33.95869,0
47.01353,3.727345,-1.192093E-07,23.63449,33.95869,0
47.5104,4.621217,-5.960464E-08,24.42018,33.95869,0
48.01151,4.729627,-5.960464E-08,25.19559,42.18579,0
48.50035,5.677114,0,25.91695,51.63646,0
49.02,5.846256,0,26.11945,21.68604,0
49.50158,5.773945,-5.960464E-08,27.59205,16.58348,0
50.00449,6.070148,0,29.06934,16.58348,0
50.5195,6.410988,0,30.56623,16.58348,0
51.01689,7.003523,0,31.84437,20.02919,0
51.5177,7.220581,-5.960464E-08,33.23376,4.140898,0
52.01906,7.18649,0,33.6533,334.2635,0
52.51932,6.18009,0,34.72578,304.2481,0
53.02,5.22901,-5.960464E-08,35.66648,275.7888,0
53.52,4.111856,-5.960464E-08,35.34319,257.5457,0
54.02,3.301533,-1.192093E-07,34.84905,231.2858,0
54.50315,3.301533,-1.192093E-07,34.84905,231.2858,0
55.01605,3.301533,-1.192093E-07,34.84905,231.2858,0
55.50885,4.173418,-5.960464E-08,33.72405,231.2858,0
56.02,4.59169,-5.960464E-08,32.37576,231.2858,0
56.51927,3.884511,0,30.9866,231.2858,0
