Time, X, Y, Z, Rotation, isSick
24.00044,6.833394,-0.000891149,6.924789,12.47582,0
24.50163,6.833394,-0.000891149,6.924789,12.47582,0
25.0045,5.944667,-5.960464E-08,7.390996,15.51688,0
25.50587,5.070753,-5.960464E-08,8.323836,42.23467,0
26.00316,4.24556,-5.960464E-08,9.471104,42.23467,0
26.50545,4.692018,-1.192093E-07,9.998515,42.23467,0
27.00696,4.71419,0,10.04998,42.23467,0
27.5069,4.379639,-5.960464E-08,11.48962,26.3116,0
28.00966,4.677551,-5.960464E-08,12.91746,26.3116,0
28.51045,4.750422,0,14.55346,17.17742,0
29.01476,3.721642,0,15.32181,17.17742,0
29.51464,3.565615,-5.960464E-08,16.77955,17.17742,0
30.01286,2.316351,-5.960464E-08,17.52357,17.17742,0
30.51583,1.047493,-5.960464E-08,18.30934,17.24131,0
31.01789,0.4887324,0,19.49559,27.26845,0
31.51765,0.5281394,0,20.76288,42.01323,0
32.01962,0.5212712,-5.960464E-08,22.23479,42.01323,0
32.52,0.6062143,-5.960464E-08,23.62241,42.01323,0
33.01976,0.876173,0,24.94221,54.98104,0
33.52,0.4948301,0,26.31812,54.98104,0
34.01865,0.09442031,0,27.89804,42.17752,0
34.52,0.1860019,-5.960464E-08,29.07883,58.72929,0
35.02,0.362047,-5.960464E-08,30.26758,81.54645,0
35.52,0.3097542,-1.192093E-07,31.03825,96.15264,0
36.02,-0.7461865,-5.960464E-08,31.68479,101.1123,0
36.52,0.5963219,-5.960464E-08,32.50908,87.80798,0
37.00083,1.893111,-1.192093E-07,32.52438,57.73449,0
37.50258,2.766307,0,33.97344,27.63002,0
38.00449,2.802529,-1.192093E-07,34.30741,22.61043,0
38.5058,2.916175,-5.960464E-08,35.20527,4.360058,0
39.00647,2.842515,-5.960464E-08,35.73462,338.0267,0
39.50628,2.201329,-5.960464E-08,36.19984,338.0267,0
40.00684,1.711839,-5.960464E-08,36.04746,338.0267,0
40.50939,1.555799,-1.192093E-07,35.82947,357.6311,0
41.01094,1.24232,-1.788139E-07,36.41465,7.595229,0
41.51339,1.134894,0,37.81138,7.595229,0
42.01468,1.073022,0,38.95456,20.77648,0
42.51622,0.9291663,-5.960464E-08,39.25577,32.43329,0
43.01711,0.5712531,-5.960464E-08,40.27219,58.28069,0
43.51868,1.050495,5.960464E-08,40.66292,71.63118,0
44.01934,2.436621,-5.960464E-08,40.43638,71.63118,0
44.52,3.532432,0,41.11224,54.93566,0
45.02,4.671363,0,41.28617,24.82633,0
45.52,5.079157,0,43.26046,354.796,0
46.02,4.595511,-1.192093E-07,44.02663,332.9957,0
46.52,3.317892,0,43.849,347.2899,0
47.00108,1.932529,5.960464E-08,43.68009,17.44223,0
47.50236,0.9960887,5.960464E-08,44.37401,47.51738,0
48.00366,0.3918911,0,45.39575,72.06499,0
48.50557,0.5348021,0,46.85131,72.06499,0
49.00752,1.763054,-1.192093E-07,47.64635,72.06499,0
49.50661,2.72318,0,48.78482,72.06499,0
50.01714,3.72694,-1.788139E-07,49.22516,72.06499,0
50.50434,3.72694,-0.0004623532,49.22516,72.06499,0
51.00357,3.72694,-0.0004623532,49.22516,72.06499,0
51.50851,3.72694,-0.0004623532,49.22516,72.06499,0
52.0098,3.72694,-0.0004623532,49.22516,72.06499,0
52.51098,3.72694,-0.0004623532,49.22516,72.06499,0
53.01538,3.72694,-0.0004623532,49.22516,72.06499,0
53.51394,4.465199,-5.960464E-08,49.58467,60.43695,0
54.01525,6.06812,-5.960464E-08,50.91999,30.35877,0
54.51379,7.342382,-5.960464E-08,52.4082,0.4464692,0
55.01663,6.222143,0,53.96141,330.2766,0
55.51812,4.837911,0,54.47709,328.5004,0
56.02,4.073243,0,53.80616,356.9707,0
56.52,2.920484,-5.960464E-08,54.10283,26.99486,0
57.00144,1.56571,0,54.74965,57.49397,0
57.52,0.9742724,-5.960464E-08,56.03877,65.46339,0
58.02,-0.3278177,-5.960464E-08,56.88255,78.90819,0
58.50001,-0.2927703,0,58.30438,108.9655,0
59.02,0.980303,0,59.2533,83.8868,0
59.52,2.546821,-1.192093E-07,59.55256,53.89731,0
60.00088,2.487108,-5.960464E-08,61.08755,43.94534,0
60.50208,2.049389,-5.960464E-08,62.349,43.94534,0
61.00497,0.8097978,0,63.19007,66.43517,0
