Time, X, Y, Z, Rotation, isSick
69.02,-0.4512101,0,86.85463,269.8242,0
69.50489,0.344144,-1.192093E-07,88.00716,268.8119,0
70.02,1.359735,0,88.63806,239.3897,0
70.50538,0.7668549,-5.960464E-08,89.83479,209.4965,0
71.02,-0.3571306,0,90.66351,227.0359,0
75.52,1.647199,-5.960464E-08,94.47227,210.2355,0
76.01836,0.2265238,-5.960464E-08,94.40221,221.9145,0
76.51921,-0.3360257,-5.960464E-08,95.61124,240.3719,0
77.012,-0.6898131,-5.960464E-08,97.04545,240.3719,0
77.52,-0.6374547,-5.960464E-08,98.48296,240.3719,0
78.00198,-0.1361963,-5.960464E-08,99.98739,260.3977,0
78.5118,-0.615064,-5.960464E-08,101.433,260.3977,0
79.01945,-0.3535075,-5.960464E-08,102.848,289.1589,0
79.51733,0.6950554,0,103.8453,319.0296,0
80.01141,0.9438744,-5.960464E-08,104.3843,348.6733,0
80.50281,1.491125,-5.960464E-08,105.5281,8.174348,0
81.01478,0.8568564,0,105.8386,350.0066,0
81.50428,1.653436,0,106.8563,320.6365,0
82.02,1.842565,-5.960464E-08,108.2936,291.374,0
82.50804,2.378549,0,109.6818,304.6879,0
83.01922,2.285714,0,110.8302,335.3571,0
83.51009,3.09668,0,111.7381,341.4244,0
84.01155,4.528094,0,112.1017,311.3371,0
84.51092,5.500275,0,113.1591,281.3753,0
85.02,5.653565,0,114.5228,252.0896,0
85.51438,4.837439,-5.960464E-08,115.8782,222.8874,0
86.02,4.541985,-1.192093E-07,117.112,241.9748,0
86.50336,5.516376,0,118.1241,272.5444,0
87.02,7.19589,-1.192093E-07,117.8492,302.2106,0
87.50986,7.946568,-5.960464E-08,116.4548,332.9319,0
88.02,8.567213,-5.960464E-08,115.1972,330.6977,0
88.52,9.067064,-5.960464E-08,115.3063,300.7648,0
89.00626,9.758988,-5.960464E-08,115.7605,276.3047,0
89.52,9.76843,0,117.1499,295.4288,0
90.00335,10.81486,0,118.0668,325.8409,0
90.50137,12.31892,0,118.0607,355.7204,0
91.02,13.75093,-5.960464E-08,117.639,7.210432,0
91.50021,14.22992,-5.960464E-08,116.6073,342.9739,0
92.01625,15.4564,-5.960464E-08,116.2732,312.0117,0
92.50497,16.09327,-1.192093E-07,117.5497,316.9564,0
93.00581,17.24064,0,118.3529,347.0047,0
93.50674,18.65068,-3.278255E-06,118.1954,17.05922,0
