Time, X, Y, Z, Rotation, isSick
5,9.8767,0.1954432,3.592836,358.715,0
5.5,9.8767,0.1954432,3.592836,358.715,0
6,9.8767,0.1954432,3.592836,358.715,0
6.5,9.8767,0.1954432,3.592836,358.715,0
7,9.219391,0.1326337,3.333067,358.715,0
7.5,10.3082,0.1609902,2.623328,358.715,0
8,11.16489,0.2725583,2.874582,358.715,0
8.5,12.03057,0.552223,4.07614,358.715,0
9,12.86322,0.9482465,5.318866,358.715,0
9.5,13.60021,1.379749,6.603526,358.715,0
10,13.61414,1.391398,6.640351,358.715,0
10.5,13.61414,1.391398,6.640351,358.715,0
11,13.62552,1.174952,5.746117,358.715,0
11.5,13.74128,1.310102,6.208042,358.715,0
12,13.92791,1.257392,5.889759,6.118666,0
12.5,13.92791,1.257392,5.889759,6.118666,0
13,14.16884,1.101151,5.32013,18.53934,0
13.5,13.36311,0.8229429,4.434134,41.90306,0
14,14.39523,0.8306336,4.228049,45.11211,0
14.5,15.7256,1.092071,4.865635,34.29071,0
15,16.68829,1.304733,6.017012,29.60164,0
15.5,17.18574,1.641986,7.360341,29.60164,0
16,17.42112,2.083097,8.842252,29.60164,0
16.5,18.01461,2.48576,10.19487,29.60164,0
17,17.86981,2.832613,11.61456,18.00818,0
17.5,17.59973,3.124614,13.02209,6.148842,0
18,17.24641,3.298408,14.50422,6.148842,0
18.5,17.82517,3.452105,15.72819,28.28465,0
19,18.18519,3.540195,17.17891,28.28465,0
19.5,18.54481,3.668715,18.49786,33.72915,0
20,18.85243,3.838205,19.89961,36.2407,0
20.5,19.65678,4.242154,20.59206,52.33339,0
21,21.09112,4.895058,21.03231,52.33339,0
21.5,22.53298,5.201154,21.45673,52.33339,0
22,23.78789,5.322161,21.76498,57.18342,0
22.5,24.99042,5.343852,22.21964,62.26033,0
23,26.25704,5.347006,22.96939,62.26033,0
23.5,27.57995,5.347005,23.57455,62.26033,0
24,28.2125,5.347005,24.26844,43.29865,0
24.5,28.89422,5.347006,23.64871,54.77882,0
25,30.28803,5.347005,23.68942,54.77882,0
25.5,30.28803,5.347005,23.68942,54.77882,0
26,30.28803,5.347005,23.68942,54.77882,0
26.5,30.28803,5.347005,23.68942,54.77882,0
27,30.28803,5.347005,23.68942,54.77882,0
27.5,30.28803,5.347005,23.68942,54.77882,0
28,30.28803,5.347005,23.68942,54.77882,0
28.5,30.28803,5.347005,23.68942,54.77882,0
29,30.28803,5.347005,23.68942,54.77882,0
29.5,29.59688,5.347006,23.39594,54.77882,0
30,28.41556,5.347006,23.40516,49.88485,0
30.5,28.53679,5.347006,22.54688,64.18002,0
31,29.78265,5.347006,22.72573,64.18002,0
31.5,30.26777,5.347006,22.69911,64.18002,0
32,30.26777,5.347006,22.69911,64.18002,0
32.5,30.26777,5.347006,22.69911,64.18002,0
33,30.26777,5.347006,22.69911,64.18002,0
