Time, X, Y, Z, Rotation, isSick
13,9.92779,0.448,3.568376,0,-1
13.5,9.92779,0.448,3.568376,0,-1
14,9.92779,0.448,3.568376,0,-1
14.5,9.822728,0.2283882,4.043053,0,-1
15,9.927399,0.297142,4.391983,0,-1
15.5,9.927399,0.297142,4.391983,0,-1
16,9.927399,0.297142,4.391983,0,-1
16.5,9.927399,0.297142,4.391983,0,-1
17,9.927399,0.297142,4.391983,0,-1
17.5,9.927399,0.297142,4.391983,0,-1
18,9.927399,0.297142,4.391983,0,-1
18.5,9.927399,0.297142,4.391983,0,-1
19,9.927399,0.297142,4.391983,0,-1
19.5,9.927399,0.297142,4.391983,0,-1
20,9.927399,0.297142,4.391983,0,-1
20.5,9.927399,0.297142,4.391983,0,-1
21,9.927399,0.297142,4.391983,0,-1
21.5,9.927399,0.297142,4.391983,0,-1
22,9.927399,0.297142,4.391983,0,-1
22.5,9.927399,0.297142,4.391983,0,-1
23,9.927399,0.297142,4.391983,0,-1
23.5,9.927399,0.297142,4.391983,0,-1
24,9.927399,0.297142,4.391983,0,-1
24.5,9.927399,0.297142,4.391983,0,-1
25,9.927399,0.297142,4.391983,0,-1
25.5,9.927399,0.297142,4.391983,0,-1
26,9.927399,0.297142,4.391983,0,-1
26.5,9.927399,0.297142,4.391983,0,-1
27,9.927399,0.297142,4.391983,0,-1
27.5,9.927399,0.297142,4.391983,0,-1
28,9.927399,0.297142,4.391983,0,-1
28.5,9.927399,0.297142,4.391983,0,-1
29,9.927399,0.297142,4.391983,0,-1
29.5,9.927399,0.297142,4.391983,0,-1
30,9.927399,0.297142,4.391983,0,-1
30.5,9.927399,0.297142,4.391983,0,-1
31,9.927399,0.297142,4.391983,0,-1
31.5,9.927399,0.297142,4.391983,0,-1
32,9.927399,0.297142,4.391983,0,-1
32.5,9.927399,0.297142,4.391983,0,-1
33,9.927399,0.297142,4.391983,0,-1
33.5,9.927399,0.297142,4.391983,0,-1
34,9.927399,0.297142,4.391983,0,-1
34.5,9.927399,0.297142,4.391983,0,-1
