Time, X, Y, Z, Rotation, isSick
2.5,9.92779,0.448,3.568376,0,0
3,9.92779,0.448,3.568376,0,0
3.5,10.82203,0.3487563,4.288976,0,0
4,11.79813,0.6869594,5.315243,0,0
4.5,12.72513,1.126273,6.604098,0,0
5,13.18119,1.385889,7.333743,0,0
5.5,13.51945,1.537566,7.727569,0,0
6,13.26544,1.41247,7.345537,0,0
6.5,13.26544,1.41247,7.345537,0,0
7,13.26544,1.41247,7.345537,0,0
7.5,12.93692,1.441816,7.868248,0,0
8,12.70107,1.434478,8.049326,0,0
8.5,12.70107,1.434478,8.049326,0,0
9,12.70107,1.434478,8.049326,0,0
9.5,12.70107,1.434478,8.049326,0,0
10,12.70107,1.434478,8.049326,0,0
10.5,12.90668,1.269115,7.264911,0,0
11,14.29546,1.402022,7.071057,0,0
11.5,15.72765,1.580319,7.511591,0,0
12,16.83769,1.765083,8.484524,0,0
12.5,17.31549,2.16558,9.876371,0,0
13,17.40509,2.550995,11.29686,0,0
13.5,17.57845,2.934687,12.83208,0,0
14,17.77155,3.247162,14.31921,0,0
14.5,18.37072,3.45176,15.64682,0,0
15,18.47351,3.550052,16.70566,0,0
15.5,18.47593,3.552034,16.76798,0,0
16,18.14863,3.555543,17.9171,0,0
16.5,17.58437,3.475276,18.60487,0,0
17,17.50845,3.432618,18.77143,0,0
17.5,18.12342,3.595346,20.07058,0,0
18,18.2143,3.63958,20.16662,0,0
18.5,18.69367,3.931405,21.25024,0,0
19,18.7818,4.083594,22.70904,0,0
19.5,18.79847,4.112993,22.71941,0,0
20,19.0792,4.256318,22.66789,0,0
20.5,20.49209,4.731519,22.21014,0,0
21,21.08914,4.898096,21.7046,0,0
21.5,22.408,5.094226,21.08353,0,0
22,23.9108,5.281374,21.01007,0,0
22.5,25.36881,5.347006,21.2929,0,0
23,26.75298,5.347006,21.87571,0,0
23.5,28.07036,5.347005,22.59546,0,0
24,29.18302,5.347006,23.58915,0,0
24.5,30.33941,5.347005,24.29023,0,0
25,30.33941,5.347005,24.29023,0,0
25.5,30.33941,5.347005,24.29023,0,0
26,30.33941,5.347005,24.29023,0,0
26.5,30.33941,5.347005,24.29023,0,0
27,30.33941,5.347005,24.29023,0,0
27.5,30.12786,5.347005,24.10242,0,0
28,30.22905,5.347006,23.44785,0,0
28.5,30.27042,5.347006,23.41947,0,0
29,30.27042,5.347006,23.41947,0,0
29.5,30.27042,5.347006,23.41947,0,0
30,30.98881,5.347006,23.11634,0,0
30.5,31.2829,5.347006,23.02164,0,0
31,31.2829,5.347006,23.02164,0,0
31.5,31.2829,5.347006,23.02164,0,0
32,31.2829,5.347006,23.02164,0,0
32.5,31.2829,5.347006,23.02164,0,0
33,31.2829,5.347006,23.02164,0,0
33.5,31.2829,5.347006,23.02164,0,0
34,31.2829,5.347006,23.02164,0,0
34.5,31.2829,5.347006,23.02164,0,0
35,31.2829,5.347006,23.02164,0,0
35.5,31.27725,5.347006,22.34175,0,0
36,32.01434,5.347005,22.51066,0,0
36.5,31.81096,5.347006,22.64645,0,0
37,32.75148,5.347006,22.06943,0,0
37.5,33.2605,5.347006,23.38626,0,0
38,33.73991,5.347006,24.8081,0,0
38.5,34.67695,5.347005,25.97644,0,0
39,35.521,5.347006,27.2163,0,0
39.5,36.15703,5.347006,28.57899,0,0
40,36.93088,5.347006,29.85115,0,0
40.5,37.71351,5.347006,30.98194,0,0
41,37.63531,5.600401,32.28929,347.4489,0
41.5,36.62667,5.583283,32.58833,327.4583,0
42,35.37595,5.347006,33.21041,312.3659,0
42.5,34.47222,5.347006,34.41334,312.3659,0
43,33.59957,5.347006,35.53517,312.3659,0
43.5,32.65675,5.347006,36.70522,312.3659,0
44,31.78061,5.347006,37.92687,312.3659,0
44.5,31.02172,5.347006,39.2273,312.3659,0
45,31.04471,5.347006,40.70451,312.3659,0
45.5,30.9231,5.347006,42.20106,312.3659,0
46,30.2766,5.347006,43.48078,312.3659,0
