Time, X, Y, Z, Rotation, isSick
5,9.92779,0.448,3.568376,0,0
5.5,9.92779,0.448,3.568376,0,0
6,10.21178,0.2879753,3.241513,1.662294,0
6.5,10.60926,0.2273581,2.810344,6.67912,0
7,11.22047,0.1746198,2.009631,6.67912,0
7.5,11.52602,0.2336769,2.295605,6.67912,0
8,11.67302,0.1443368,1.671099,6.67912,0
8.5,11.8702,0.1428102,1.606584,6.67912,0
9,11.8702,0.1428102,1.606584,6.67912,0
9.5,11.8702,0.1428102,1.606584,6.67912,0
10,11.07948,0.2055408,2.459988,342.1027,0
10.5,12.18229,0.3423823,2.884824,342.1027,0
11,13.36913,0.5857666,3.573604,342.1027,0
11.5,13.58397,0.625025,3.63178,342.1027,0
12,13.58397,0.625025,3.63178,342.1027,0
12.5,13.58397,0.625025,3.63178,342.1027,0
13,13.58397,0.625025,3.63178,342.1027,0
13.5,13.50019,0.7173588,4.023076,342.1027,0
14,13.03871,0.7454983,4.34156,342.1027,0
14.5,13.73488,1.13076,5.603411,342.1027,0
15,13.71193,1.269524,6.166378,342.1027,0
15.5,13.89002,1.401366,6.634792,342.1027,0
16,13.89002,1.401366,6.634792,342.1027,0
16.5,13.89002,1.401366,6.634792,342.1027,0
17,13.94918,1.297871,6.062205,342.1027,0
17.5,14.0438,1.162548,5.579002,342.1027,0
18,12.91934,1.01369,5.824111,317.205,0
18.5,12.70266,0.9594591,5.828277,312.6109,0
19,12.67179,0.6896794,4.76983,286.5356,0
19.5,12.93343,0.7690902,4.970301,286.5356,0
20,13.41362,0.9863842,5.647976,286.5356,0
20.5,14.03574,1.381503,6.575859,313.3094,0
21,15.18853,1.437347,6.15374,343.389,0
21.5,15.01146,1.094656,4.946148,6.637222,0
22,14.39511,0.9604931,4.508157,6.637222,0
22.5,14.92183,0.9987054,4.578701,6.637222,0
23,15.81507,1.346635,5.724226,349.8568,0
23.5,16.32972,1.682329,7.126194,341.5448,0
24,17.04931,1.845316,7.928615,341.5448,0
24.5,17.46497,1.741833,7.669969,344.8543,0
25,16.59113,1.462213,6.449988,11.8626,0
25.5,16.94009,1.71678,7.499843,351.8092,0
26,16.53971,2.160996,9.001626,321.7366,0
26.5,17.35991,2.418397,10.16879,313.5061,0
27,18.1139,2.478373,10.47957,313.5061,0
27.5,18.5662,2.81614,11.74662,292.136,0
28,18.5187,2.971089,12.6762,280.084,0
28.5,17.73462,3.183366,13.86721,277.067,0
29,17.50443,3.318541,15.13085,277.067,0
29.5,17.52764,3.380714,16.347,286.7922,0
30,18.08578,3.48349,17.70954,289.4797,0
30.5,18.83242,3.633778,19.01221,289.4797,0
31,19.92852,3.990148,20.00136,289.4797,0
31.5,21.29274,4.609117,20.11091,289.4797,0
32,22.53001,5.002183,20.47083,302.8331,0
32.5,23.59978,5.231396,20.3048,319.4927,0
33,24.77294,5.321591,21.19254,316.1044,0
33.5,25.53328,5.343516,22.48979,312.7386,0
34,26.29253,5.347006,23.68722,312.7386,0
34.5,26.42786,5.347006,24.72937,312.7386,0
35,27.61371,5.347006,24.99724,312.7386,0
35.5,28.94347,5.347006,25.31574,321.0512,0
36,30.2577,5.347005,25.88329,324.374,0
36.5,31.27693,5.347006,26.98494,324.374,0
37,32.34158,5.347006,28.01768,324.374,0
37.5,33.63652,5.347006,28.78971,324.374,0
38,34.9083,5.347006,29.5409,325.8789,0
38.5,36.29772,5.347006,29.72814,335.8093,0
39,37.00364,5.347005,30.64001,330.9423,0
39.5,37.60716,5.347006,31.07407,330.9423,0
40,37.60716,5.347006,31.07407,330.9423,0
40.5,37.26546,5.539243,31.49998,330.9423,0
41,38.59406,5.50702,32.13042,330.9423,0
41.5,39.89865,5.347006,31.62282,342.6814,0
42,41.0575,5.347006,31.08858,0.6672316,0
42.5,42.04091,5.347006,31.92032,0.6672316,0
43,42.73343,5.347006,33.11465,0.6672316,0
43.5,43.35555,5.347005,33.68398,0.6672316,0
44,44.37281,5.347006,33.74467,14.92498,0
44.5,45.63094,5.341076,34.57008,10.29356,0
45,46.61238,5.332778,35.75412,355.3518,0
45.5,48.0286,5.293281,36.08199,349.2236,0
46,49.42203,5.240106,36.52877,344.5677,0
